"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","SIC_CODE","PRIMARY_INDICATOR","CODE_DESCRIPTION"
"110006622547","ICIS","40038","FORMAL ENFORCEMENT ACTION","4941","PRIMARY","WATER SUPPLY"
"110006622583","ICIS","2658910","FORMAL ENFORCEMENT ACTION","4952","SECONDARY","SEWERAGE SYSTEMS"
"110006622583","ICIS","31078","FORMAL ENFORCEMENT ACTION","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622583","ICIS","31080","FORMAL ENFORCEMENT ACTION","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622583","ICIS","2659772","FORMAL ENFORCEMENT ACTION","4952","SECONDARY","SEWERAGE SYSTEMS"
"110006622583","ICIS","33511","FORMAL ENFORCEMENT ACTION","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622583","NPDES","PR0025461","NPDES PRETREATMENT PROGRAM","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622583","NPDES","PR0025461","ICIS-NPDES MAJOR","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622583","ICIS","2656540","FORMAL ENFORCEMENT ACTION","4952","SECONDARY","SEWERAGE SYSTEMS"
"110006622583","NPDES","PR0025461","POTW","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622592","NPDES","PR0023710","NPDES PRETREATMENT PROGRAM","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622592","NPDES","PR0023710","ICIS-NPDES MAJOR","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622592","NPDES","PR0023710","POTW","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622592","ICIS","40786","FORMAL ENFORCEMENT ACTION","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622609","ICIS","32206","FORMAL ENFORCEMENT ACTION","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622609","NPDES","PR0021237","NPDES PRETREATMENT PROGRAM","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622609","ICIS","40794","FORMAL ENFORCEMENT ACTION","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622609","NPDES","PR0021237","ICIS-NPDES MAJOR","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622609","NPDES","PR0021237","POTW","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622654","ICIS","40007","FORMAL ENFORCEMENT ACTION","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622654","ICIS","2659775","FORMAL ENFORCEMENT ACTION","4952","SECONDARY","SEWERAGE SYSTEMS"
"110006622654","ICIS","2658908","FORMAL ENFORCEMENT ACTION","4952","SECONDARY","SEWERAGE SYSTEMS"
"110006622654","NPDES","PR0025356","ICIS-NPDES MAJOR","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622654","ICIS","40030","FORMAL ENFORCEMENT ACTION","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622654","NPDES","PR0025356","POTW","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622654","NPDES","PR0025356","NPDES PRETREATMENT PROGRAM","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622663","ICIS","44348","FORMAL ENFORCEMENT ACTION","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622663","NPDES","PR0020419","POTW","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622663","NPDES","PR0020419","ICIS-NPDES MAJOR","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622663","NPDES","PR0020419","NPDES PRETREATMENT PROGRAM","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622681","ICIS","2656537","FORMAL ENFORCEMENT ACTION","4952","SECONDARY","SEWERAGE SYSTEMS"
"110006622681","NPDES","PR0025658","POTW","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622681","NPDES","PR0025658","NPDES PRETREATMENT PROGRAM","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622681","NPDES","PR0025658","ICIS-NPDES MAJOR","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622690","ICIS","44451","FORMAL ENFORCEMENT ACTION","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622690","ICIS","2655225","FORMAL ENFORCEMENT ACTION","4952","SECONDARY","SEWERAGE SYSTEMS"
"110006622690","NPDES","PR0020451","NPDES PRETREATMENT PROGRAM","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622690","NPDES","PR0020451","POTW","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622690","NPDES","PR0020451","ICIS-NPDES MAJOR","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622716","NPDES","PR0021709","ICIS-NPDES MINOR","4952","SECONDARY","SEWERAGE SYSTEMS"
"110006622716","NPDES","PR0021709","NPDES PRETREATMENT PROGRAM","4952","SECONDARY","SEWERAGE SYSTEMS"
"110006622716","ICIS","2655191","FORMAL ENFORCEMENT ACTION","4952","SECONDARY","SEWERAGE SYSTEMS"
"110006622716","ICIS","31518","FORMAL ENFORCEMENT ACTION","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622725","NPDES","PR0022250","ICIS-NPDES MAJOR","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622725","NPDES","PR0022250","POTW","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622752","ICIS","40043","FORMAL ENFORCEMENT ACTION","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622752","ICIS","2660116","FORMAL ENFORCEMENT ACTION","4952","SECONDARY","SEWERAGE SYSTEMS"
"110006622805","ICIS","2655245","FORMAL ENFORCEMENT ACTION","4952","SECONDARY","SEWERAGE SYSTEMS"
"110006622805","NPDES","PR0020753","ICIS-NPDES MAJOR","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622805","NPDES","PR0020753","POTW","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622814","NPDES","PR0021563","ICIS-NPDES MAJOR","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622814","NPDES","PR0021563","NPDES PRETREATMENT PROGRAM","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622814","NPDES","PR0021563","POTW","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622823","AIRS/AFS","7212700047","AIR MINOR","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622823","NPDES","PR0021555","NPDES PRETREATMENT PROGRAM","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622823","NPDES","PR0021555","ICIS-NPDES MAJOR","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622823","ICIS","2658032","FORMAL ENFORCEMENT ACTION","4952","SECONDARY","SEWERAGE SYSTEMS"
"110006622823","NPDES","PR0021555","POTW","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622823","AIR","PR0000007212700047","AIR MINOR","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622930","NPDES","PR0022616","ICIS-NPDES MAJOR","4941","PRIMARY","WATER SUPPLY"
"110006622930","ICIS","2655885","FORMAL ENFORCEMENT ACTION","4941","SECONDARY","WATER SUPPLY"
"110006622930","ICIS","40834","FORMAL ENFORCEMENT ACTION","4941","PRIMARY","WATER SUPPLY"
"110006622994","NPDES","PR0021661","ICIS-NPDES MAJOR","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006622994","ICIS","2655257","FORMAL ENFORCEMENT ACTION","4952","SECONDARY","SEWERAGE SYSTEMS"
"110006622994","NPDES","PR0021661","POTW","4952","PRIMARY","SEWERAGE SYSTEMS"
"110006623001","AIR","PR0000007211300027","AIR MINOR","3271","PRIMARY","CONCRETE BLOCK AND BRICK"
"110006623001","ICIS","34465","FORMAL ENFORCEMENT ACTION","3273","PRIMARY","READY-MIXED CONCRETE"
"110006623001","AIRS/AFS","7211300027","AIR MINOR","3271","PRIMARY","CONCRETE BLOCK AND BRICK"
"110006623029","NPDES","PR0000477","ICIS-NPDES MAJOR","5082","PRIMARY","CONSTRUCTION AND MINING (EXCEPT PETROLEUM) MACHINERY AND EQUIPMENT"
"110006693934","NPDES","PR0026247","ICIS-NPDES NON-MAJOR","4941","SECONDARY","WATER SUPPLY"
"110006693961","NPDES","PR0022641","ICIS-NPDES NON-MAJOR","4941","PRIMARY","WATER SUPPLY"
"110006693989","NPDES","PR0022900","ICIS-NPDES NON-MAJOR","4941","PRIMARY","WATER SUPPLY"
"110006802736","NPDES","PR0025569","ICIS-NPDES NON-MAJOR","8211","PRIMARY","ELEMENTARY AND SECONDARY SCHOOLS"
"110006802745","ICIS","1800045623","ENFORCEMENT/COMPLIANCE ACTIVITY","8211","PRIMARY","ELEMENTARY AND SECONDARY SCHOOLS"
"110006802745","NPDES","PR0024309","ICIS-NPDES NON-MAJOR","8211","PRIMARY","ELEMENTARY AND SECONDARY SCHOOLS"
"110006868906","NCDB","I02#19930916PR004 1","COMPLIANCE ACTIVITY","9711","PRIMARY","NATIONAL SECURITY"
"110006868906","AIRS/AFS","7200500014","AIR MINOR","9621","PRIMARY","REGULATION AND ADMINISTRATION OF TRANSPORTATION PROGRAMS"
"110006868906","AIR","PR0000007200500014","AIR MINOR","9621","PRIMARY","REGULATION AND ADMINISTRATION OF TRANSPORTATION PROGRAMS"
"110006868906","ICIS","3400091392","ENFORCEMENT/COMPLIANCE ACTIVITY","1522","PRIMARY","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY"
"110006868906","ICIS","600042972","ENFORCEMENT/COMPLIANCE ACTIVITY","6513","SECONDARY","OPERATORS OF APARTMENT BUILDINGS"
"110006868979","AIR","PR0000007212300028","AIR MINOR","9711","PRIMARY","NATIONAL SECURITY"
"110006868979","AIRS/AFS","7212300028","AIR MINOR","9711","PRIMARY","NATIONAL SECURITY"
"110006869148","AIRS/AFS","7212300006","AIR MINOR","9711","PRIMARY","NATIONAL SECURITY"
"110006869148","AIR","PR0000007212300006","AIR MINOR","9711","PRIMARY","NATIONAL SECURITY"
"110006908383","ICIS","600043892","ENFORCEMENT/COMPLIANCE ACTIVITY","6513","SECONDARY","OPERATORS OF APARTMENT BUILDINGS"
"110007008433","AIRS/AFS","7202500040","AIR MINOR","7219","PRIMARY","LAUNDRY AND GARMENT SERVICES, NOT ELSEWHERE CLASSIFIED"
"110007008433","AIR","PR0000007202500040","AIR MINOR","7219","PRIMARY","LAUNDRY AND GARMENT SERVICES, NOT ELSEWHERE CLASSIFIED"
"110007022319","AIRS/AFS","7202100237","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007022319","AIR","PR0000007202100237","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007023407","AIRS/AFS","7212700174","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007023407","AIR","PR0000007212700174","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007146766","ICIS","32049","FORMAL ENFORCEMENT ACTION","2061","PRIMARY","CANE SUGAR, EXCEPT REFINING"
"110007170337","AIRS/AFS","7201300004","AIR MINOR","1422","PRIMARY","CRUSHED AND BROKEN LIMESTONE"
"110007170337","AIR","PR0000007201300004","AIR MINOR","1422","PRIMARY","CRUSHED AND BROKEN LIMESTONE"
"110007170346","AIRS/AFS","7201300016","AIR MINOR","3295","PRIMARY","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"110007170346","AIR","PR0000007201300016","AIR MINOR","3295","PRIMARY","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"110007170355","AIRS/AFS","7201300019","AIR MINOR","9999","PRIMARY","NONCLASSIFIABLE ESTABLISHMENTS"
"110007170355","AIR","PR0000007201300019","AIR MINOR","9999","PRIMARY","NONCLASSIFIABLE ESTABLISHMENTS"
"110007170364","AIRS/AFS","7201300020","AIR MINOR","3295","PRIMARY","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"110007170364","AIR","PR0000007201300020","AIR MINOR","3295","PRIMARY","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"110007170499","AIRS/AFS","7202100010","AIR SYNTHETIC MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007170499","AIR","PR0000007202100010","AIR SYNTHETIC MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007170505","AIR","PR0000007202100014","AIR MINOR","1422","PRIMARY","CRUSHED AND BROKEN LIMESTONE"
"110007170505","AIRS/AFS","7202100014","AIR MINOR","1422","PRIMARY","CRUSHED AND BROKEN LIMESTONE"
"110007170532","TRIS","00621SVNPBRD177","TRI REPORTER","2037","PRIMARY","FROZEN FRUITS, FRUIT JUICES, AND VEGETABLES"
"110007170532","TRIS","00621SVNPBRD177","TRI REPORTER","2082","SECONDARY","MALT BEVERAGES"
"110007170532","TRIS","00621SVNPBRD177","TRI REPORTER","2086","PRIMARY","BOTTLED AND CANNED SOFT DRINKS AND CARBONATED WATERS"
"110007170532","NCDB","I02#199805080001  1","COMPLIANCE ACTIVITY","2087","PRIMARY","FLAVORING EXTRACTS AND FLAVORING SYRUPS, NOT ELSEWHERE CLASSIFIED"
"110007170578","AIR","PR0000007202300007","AIR MINOR","1429","PRIMARY","CRUSHED AND BROKEN STONE, NOT ELSEWHERE CLASSIFIED"
"110007170578","AIRS/AFS","7202300007","AIR MINOR","1429","PRIMARY","CRUSHED AND BROKEN STONE, NOT ELSEWHERE CLASSIFIED"
"110007170630","AIRS/AFS","7202500014","AIR MINOR","3471","PRIMARY","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING"
"110007170630","AIR","PR0000007202500014","AIR MINOR","3471","PRIMARY","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING"
"110007170658","AIRS/AFS","7202700001","AIR MINOR","9999","PRIMARY","NONCLASSIFIABLE ESTABLISHMENTS"
"110007170658","AIR","PR0000007202700001","AIR MINOR","9999","PRIMARY","NONCLASSIFIABLE ESTABLISHMENTS"
"110007170729","TRIS","00632MRCNNPOBOX","TRI REPORTER","3411","PRIMARY","METAL CANS"
"110007170738","AIR","PR0000007203500002","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110007170738","AIRS/AFS","7203500002","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110007170747","AIR","PR0000007203700001","AIR MAJOR","4911","PRIMARY","ELECTRIC SERVICES"
"110007170747","AIRS/AFS","7203700001","AIR MAJOR","4911","PRIMARY","ELECTRIC SERVICES"
"110007170756","AIR","PR0000007203900001","AIR MINOR","3274","PRIMARY","LIME"
"110007170756","AIRS/AFS","7203900001","AIR MINOR","3274","PRIMARY","LIME"
"110007170818","AIRS/AFS","7205500003","AIR MINOR","2041","PRIMARY","FLOUR AND OTHER GRAIN MILL PRODUCTS"
"110007170818","TRIS","00653PRGRNCARRE","TRI REPORTER","2041","PRIMARY","FLOUR AND OTHER GRAIN MILL PRODUCTS"
"110007170818","AIR","PR0000007205500003","AIR MINOR","2041","PRIMARY","FLOUR AND OTHER GRAIN MILL PRODUCTS"
"110007170836","AIR","PR0000007205900004","AIR MINOR","2813","PRIMARY","INDUSTRIAL GASES"
"110007170836","AIRS/AFS","7205900004","AIR MINOR","2813","PRIMARY","INDUSTRIAL GASES"
"110007170907","AIRS/AFS","7206500005","AIR MINOR","2048","PRIMARY","PREPARED FEEDS AND FEED INGREDIENTS FOR ANIMALS AND FOWLS, EXCEPT DOGS AND CATS"
"110007170907","AIR","PR0000007206500005","AIR MINOR","2048","PRIMARY","PREPARED FEEDS AND FEED INGREDIENTS FOR ANIMALS AND FOWLS, EXCEPT DOGS AND CATS"
"110007170925","AIR","PR0000007205300003","AIR MINOR","2051","PRIMARY","BREAD AND OTHER BAKERY PRODUCTS, EXCEPT COOKIES AND CRACKERS"
"110007170925","AIRS/AFS","7205300003","AIR MINOR","2051","PRIMARY","BREAD AND OTHER BAKERY PRODUCTS, EXCEPT COOKIES AND CRACKERS"
"110007170934","AIRS/AFS","7206700004","AIR MINOR","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110007170934","AIR","PR0000007206700004","AIR MINOR","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110007170961","AIRS/AFS","7206900009","AIR MINOR","1422","PRIMARY","CRUSHED AND BROKEN LIMESTONE"
"110007170961","AIR","PR0000007206900009","AIR MINOR","1422","PRIMARY","CRUSHED AND BROKEN LIMESTONE"
"110007171005","AIRS/AFS","7208500001","AIR MINOR","2051","PRIMARY","BREAD AND OTHER BAKERY PRODUCTS, EXCEPT COOKIES AND CRACKERS"
"110007171005","AIR","PR0000007208500001","AIR MINOR","2051","PRIMARY","BREAD AND OTHER BAKERY PRODUCTS, EXCEPT COOKIES AND CRACKERS"
"110007171069","AIR","PR0000007209700010","AIR MINOR","3295","PRIMARY","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"110007171069","AIRS/AFS","7209700010","AIR MINOR","3295","PRIMARY","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"110007171121","AIRS/AFS","7209700023","AIR MINOR","3241","PRIMARY","CEMENT, HYDRAULIC"
"110007171121","AIR","PR0000007209700023","AIR MINOR","3241","PRIMARY","CEMENT, HYDRAULIC"
"110007171158","AIRS/AFS","7211300002","AIR MINOR","3272","PRIMARY","CONCRETE PRODUCTS, EXCEPT BLOCK AND BRICK"
"110007171158","AIR","PR0000007211300002","AIR MINOR","3272","PRIMARY","CONCRETE PRODUCTS, EXCEPT BLOCK AND BRICK"
"110007171185","AIR","PR0000007211300024","AIR MINOR","2095","PRIMARY","ROASTED COFFEE"
"110007171185","AIRS/AFS","7211300024","AIR MINOR","2095","PRIMARY","ROASTED COFFEE"
"110007171194","AIR","PR0000007211300026","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110007171194","AIRS/AFS","7211300026","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110007171201","AIRS/AFS","7211300028","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110007171201","AIR","PR0000007211300028","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110007171309","AIRS/AFS","7203300037","AIR MINOR","2048","PRIMARY","PREPARED FEEDS AND FEED INGREDIENTS FOR ANIMALS AND FOWLS, EXCEPT DOGS AND CATS"
"110007171309","AIR","PR0000007203300037","AIR MINOR","2048","PRIMARY","PREPARED FEEDS AND FEED INGREDIENTS FOR ANIMALS AND FOWLS, EXCEPT DOGS AND CATS"
"110007171390","AIR","PR0000007214700004","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110007171390","AIRS/AFS","7214700004","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110007171407","TRIS","00764VSSKNCARR6","TRI REPORTER","2273","PRIMARY","CARPETS AND RUGS"
"110007171407","AIRS/AFS","7214500009","AIR MINOR","2299","PRIMARY","TEXTILE GOODS, NOT ELSEWHERE CLASSIFIED"
"110007171407","AIR","PR0000007214500009","AIR MINOR","2299","PRIMARY","TEXTILE GOODS, NOT ELSEWHERE CLASSIFIED"
"110007172219","AIRS/AFS","7200300001","AIR MINOR","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110007172219","AIR","PR0000007200300001","AIR MINOR","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110007173058","AIRS/AFS","7200500003","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110007173058","AIR","PR0000007200500003","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110007173085","AIR","PR0000007200500006","AIR MINOR","2251","PRIMARY","WOMEN'S FULL-LENGTH AND KNEE-LENGTH HOSIERY, EXCEPT SOCKS"
"110007173085","AIRS/AFS","7200500006","AIR MINOR","2251","PRIMARY","WOMEN'S FULL-LENGTH AND KNEE-LENGTH HOSIERY, EXCEPT SOCKS"
"110007173174","NCDB","I02#1996030510901 1","COMPLIANCE ACTIVITY","2752","PRIMARY","COMMERCIAL PRINTING, LITHOGRAPHIC"
"110007174333","AIRS/AFS","7207100011","AIR MINOR","1429","PRIMARY","CRUSHED AND BROKEN STONE, NOT ELSEWHERE CLASSIFIED"
"110007174333","AIR","PR0000007207100011","AIR MINOR","1429","PRIMARY","CRUSHED AND BROKEN STONE, NOT ELSEWHERE CLASSIFIED"
"110007174351","NCDB","I02#19941017E2002 1","COMPLIANCE ACTIVITY","2075","PRIMARY","SOYBEAN OIL MILLS"
"110007174360","AIRS/AFS","7203100237","AIR MINOR","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110007174360","AIR","PR0000007203100237","AIR MINOR","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110007174379","AIR","PR0000007202100210","AIR MINOR","9999","PRIMARY","NONCLASSIFIABLE ESTABLISHMENTS"
"110007174379","AIRS/AFS","7202100210","AIR MINOR","9999","PRIMARY","NONCLASSIFIABLE ESTABLISHMENTS"
"110007174388","AIR","PR0000007202100211","AIR MINOR","9999","PRIMARY","NONCLASSIFIABLE ESTABLISHMENTS"
"110007174388","AIRS/AFS","7202100211","AIR MINOR","9999","PRIMARY","NONCLASSIFIABLE ESTABLISHMENTS"
"110007174397","AIRS/AFS","7202100212","AIR MINOR","9999","PRIMARY","NONCLASSIFIABLE ESTABLISHMENTS"
"110007174397","AIR","PR0000007202100212","AIR MINOR","9999","PRIMARY","NONCLASSIFIABLE ESTABLISHMENTS"
"110007174477","AIR","PR0000007201300080","AIR MINOR","5013","PRIMARY","MOTOR VEHICLE SUPPLIES AND NEW PARTS"
"110007174477","AIRS/AFS","7201300080","AIR MINOR","5013","PRIMARY","MOTOR VEHICLE SUPPLIES AND NEW PARTS"
"110007174486","AIR","PR0000007202100213","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007174486","AIRS/AFS","7202100213","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007174501","AIRS/AFS","7212700723","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007174501","AIR","PR0000007212700723","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007174510","AIR","PR0000007212700312","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007174510","AIRS/AFS","7212700312","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007175181","AIRS/AFS","7206300037","AIR MINOR","1429","PRIMARY","CRUSHED AND BROKEN STONE, NOT ELSEWHERE CLASSIFIED"
"110007175181","AIR","PR0000007206300037","AIR MINOR","1429","PRIMARY","CRUSHED AND BROKEN STONE, NOT ELSEWHERE CLASSIFIED"
"110007175216","AIRS/AFS","7212700721","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007175216","AIR","PR0000007212700721","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007175243","AIR","PR0000007214300030","AIR MINOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110007175243","AIRS/AFS","7214300030","AIR MINOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110007175252","AIRS/AFS","7212700725","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007175252","AIR","PR0000007212700725","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007175323","AIRS/AFS","7203100241","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007175323","AIR","PR0000007203100241","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007175421","AIR","PR0000007209100046","AIR MINOR","3281","PRIMARY","CUT STONE AND STONE PRODUCTS"
"110007175421","AIRS/AFS","7209100046","AIR MINOR","3281","PRIMARY","CUT STONE AND STONE PRODUCTS"
"110007175485","AIR","PR0000007213900002","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007175485","AIRS/AFS","7213900002","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007175528","AIRS/AFS","7213300008","AIR MINOR","3299","PRIMARY","NONMETALLIC MINERAL PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110007175528","AIR","PR0000007213300008","AIR MINOR","3299","PRIMARY","NONMETALLIC MINERAL PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110007175564","AIR","PR0000007202100060","AIR MINOR","7219","PRIMARY","LAUNDRY AND GARMENT SERVICES, NOT ELSEWHERE CLASSIFIED"
"110007175564","AIRS/AFS","7202100060","AIR MINOR","7219","PRIMARY","LAUNDRY AND GARMENT SERVICES, NOT ELSEWHERE CLASSIFIED"
"110007175582","AIR","PR0000007209700056","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007175582","AIRS/AFS","7209700056","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007175591","AIRS/AFS","7204700010","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007175591","AIR","PR0000007204700010","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007175635","NCDB","I02#199804290002  1","COMPLIANCE ACTIVITY","3613","PRIMARY","SWITCHGEAR AND SWITCHBOARD APPARATUS"
"110007175635","TRIS","00673GBSNLROADS","TRI REPORTER","3499","PRIMARY","FABRICATED METAL PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110007175653","AIRS/AFS","7214100001","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007175653","AIR","PR0000007214100001","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007175671","AIRS/AFS","7206910001","AIR MINOR","7539","PRIMARY","AUTOMOTIVE REPAIR SHOPS, NOT ELSEWHERE CLASSIFIED"
"110007175671","AIR","PR0000007206910001","AIR MINOR","7539","PRIMARY","AUTOMOTIVE REPAIR SHOPS, NOT ELSEWHERE CLASSIFIED"
"110007175680","AIR","PR0000007202500070","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007175680","AIRS/AFS","7202500070","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007175706","AIRS/AFS","7200500015","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007175706","AIR","PR0000007200500015","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110007175724","AIR","PR0000007209700039","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
