"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","FED_STATE_CODE","START_DATE","START_DATE_QUALIFIER","END_DATE","END_DATE_QUALIFIER","SOURCE_OF_DATA","LAST_REPORTED_DATE","CREATE_DATE","UPDATE_DATE"
"110007813401","RCRAINFO","PRD987381936","CESQG","FEDERAL","25-AUG-1993 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-OCT-2009 11:03:02","28-MAY-2015 22:43:50"
"110007813401","EIS","15515711","AIR EMISSIONS CLASSIFICATION UNKNOWN","FEDERAL","","","","","EIS","07-JUL-0017 00:00:00","14-APR-2015 23:59:36","01-JUN-2017 14:13:12"
"110007813401","NCDB","I02#199710210001  1","COMPLIANCE ACTIVITY","FEDERAL","","","","","NCDB","","24-APR-2002 18:21:48","30-SEP-2002 13:07:11"
"110007813401","ICIS","7730207","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","02-SEP-2005 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","08-SEP-2005 12:28:27","19-JAN-2006 11:46:09",""
"110007813401","ICIS","7730207","FORMAL ENFORCEMENT ACTION","FEDERAL","10-OCT-2006 00:00:00","FINAL ORDER ISSUED","","","ICIS","24-OCT-2007 11:42:00","16-NOV-2007 13:23:30",""
"110007813410","RCRAINFO","PRD987381951","UNSPECIFIED UNIVERSE","FEDERAL","24-AUG-1993 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:17","10-AUG-2010 08:41:03"
"110007813429","RCRAINFO","PRD987381969","UNSPECIFIED UNIVERSE","FEDERAL","24-AUG-1993 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:17","28-MAY-2015 22:43:50"
"110007813438","RCRAINFO","PRD987381977","CESQG","FEDERAL","24-AUG-1993 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-OCT-2009 11:03:02","10-AUG-2010 08:41:03"
"110007813447","RCRAINFO","PRD987381985","UNSPECIFIED UNIVERSE","FEDERAL","24-AUG-1993 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:17","10-AUG-2010 08:41:03"
"110007813456","RCRAINFO","PRD987381993","UNSPECIFIED UNIVERSE","FEDERAL","24-AUG-1993 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:17","10-AUG-2010 08:41:03"
"110007813465","RCRAINFO","PRD987382009","CESQG","FEDERAL","24-AUG-1993 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","06-OCT-2009 00:00:00","14-DEC-2001 19:04:11","09-MAY-2012 14:40:34"
"110007813474","RCRAINFO","PRD987382017","UNSPECIFIED UNIVERSE","FEDERAL","24-AUG-1993 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:17","10-AUG-2010 08:41:03"
"110007813483","NPDES","PRU020109","ICIS-NPDES UNPERMITTED","FEDERAL","","","","","ICIS","","24-NOV-2009 14:35:50","03-SEP-2016 12:55:43"
"110007813483","RCRAINFO","PRD987382025","CESQG","FEDERAL","24-AUG-1993 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","06-OCT-2009 00:00:00","14-DEC-2001 19:04:18","09-MAY-2012 14:40:34"
"110007813483","AIR","PR0000007203700017","AIR MINOR","FEDERAL","19-OCT-2014 00:00:00","OPR","","","ICIS","19-OCT-2014 00:00:00","09-NOV-2014 10:11:19","07-OCT-2016 18:35:16"
"110007813483","ICIS","1400017796","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","26-MAR-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","01-APR-2009 07:31:37","26-MAY-2009 12:34:29",""
"110007813483","AIRS/AFS","7203700017","AIR MINOR","FEDERAL","","","","","AIRS/AFS","07-OCT-2009 00:00:00","27-OCT-2009 00:49:18","30-APR-2014 11:17:38"
"110007813492","RCRAINFO","PRD987382033","UNSPECIFIED UNIVERSE","FEDERAL","24-AUG-1993 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:17","10-AUG-2010 08:41:03"
"110007813508","RCRAINFO","PRD987382041","UNSPECIFIED UNIVERSE","FEDERAL","24-AUG-1993 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:17","10-AUG-2010 08:41:03"
"110007813517","RCRAINFO","PRD987382058","UNSPECIFIED UNIVERSE","FEDERAL","24-AUG-1993 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:17","10-AUG-2010 08:41:03"
"110007813526","RCRAINFO","PRD987382066","UNSPECIFIED UNIVERSE","FEDERAL","24-AUG-1993 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:17","10-AUG-2010 08:41:03"
"110007813535","RCRAINFO","PRD987382074","UNSPECIFIED UNIVERSE","FEDERAL","24-AUG-1993 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:17","10-AUG-2010 08:41:03"
"110007813544","RCRAINFO","PRD987382082","UNSPECIFIED UNIVERSE","FEDERAL","24-AUG-1993 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:17","10-AUG-2010 08:41:03"
"110007813553","RCRAINFO","PRD987382108","UNSPECIFIED UNIVERSE","FEDERAL","24-AUG-1993 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:17","10-AUG-2010 08:41:03"
"110007813553","RCRAINFO","PR7210420017","UNSPECIFIED UNIVERSE","FEDERAL","06-APR-1994 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","06-OCT-2009 00:00:00","18-DEC-2008 11:01:55","31-JAN-2012 14:56:27"
"110007813562","RCRAINFO","PRD987382124","UNSPECIFIED UNIVERSE","FEDERAL","13-SEP-1993 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:17","28-MAY-2015 22:43:50"
"110007813615","TRIS","00639NCMNF43BAL","TRI REPORTER","","","","","","TRIS","","16-JUN-2000 22:37:52","31-DEC-2015 14:35:31"
"110007813615","ICIS","2200014001","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","09-DEC-2015 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","25-AUG-2017 00:00:00","01-SEP-2017 00:00:00",""
"110007813615","ICIS","3400012263","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","31-AUG-2011 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","06-FEB-2013 07:32:34","04-MAR-2013 10:31:29",""
"110007813615","NCDB","I02#19910607PR003 1","COMPLIANCE ACTIVITY","FEDERAL","","","","","NCDB","","29-APR-2002 15:21:10","29-APR-2002 15:21:10"
"110007813615","RCRAINFO","PRN008003360","UNSPECIFIED UNIVERSE","FEDERAL","08-APR-1996 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:43:50"
"110007813615","BR","PRR000023879","HAZARDOUS WASTE BIENNIAL REPORTER","FEDERAL","","","01-JAN-2014 00:00:00","YEAR REPORTING STOPPED","RCRAINFO","31-DEC-2013 00:00:00","27-JAN-2015 14:46:13",""
"110007813615","RCRAINFO","PRR000023879","LQG","FEDERAL","18-OCT-2011 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","05-AUG-2014 00:00:00","21-MAY-2014 10:14:39","22-AUG-2014 11:05:29"
"110007813624","RCRAINFO","PRN008003378","UNSPECIFIED UNIVERSE","FEDERAL","08-APR-1996 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:43:50"
"110007813633","NCDB","I02#19920326PR001 3","COMPLIANCE ACTIVITY","FEDERAL","","","","","NCDB","","24-APR-2002 14:54:36","24-APR-2002 14:54:36"
"110007813633","RCRAINFO","PRN008003386","UNSPECIFIED UNIVERSE","FEDERAL","08-APR-1996 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:43:50"
"110007813651","RCRAINFO","PRN008003410","UNSPECIFIED UNIVERSE","FEDERAL","08-APR-1996 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:40:01"
"110007813660","RCRAINFO","PRN008003444","UNSPECIFIED UNIVERSE","FEDERAL","20-MAY-1996 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:43:50"
"110007813660","NPDES","PRR053003","STORM WATER INDUSTRIAL","FEDERAL","","","","","ICIS","19-SEP-2015 00:00:00","10-NOV-2015 15:08:24","03-SEP-2016 13:00:58"
"110007813660","NCDB","I02#1997121714303 1","COMPLIANCE ACTIVITY","FEDERAL","","","","","NCDB","","22-AUG-2005 11:45:23",""
"110007813660","NPDES","PRR05A797","ICIS-NPDES MINOR","FEDERAL","","","","","ICIS","","26-AUG-2008 14:37:26","03-SEP-2016 12:50:00"
"110007813660","NPDES","PRR053271","ICIS-NPDES NON-MAJOR","FEDERAL","","","","","ICIS","11-MAR-2016 00:00:00","02-APR-2016 00:26:33","09-AUG-2016 07:57:45"
"110007813660","NPDES","PRR053271","STORM WATER INDUSTRIAL","FEDERAL","","","","","ICIS","11-MAR-2016 00:00:00","02-APR-2016 00:26:33","09-AUG-2016 07:57:45"
"110007813660","TRIS","00731NDSTR1KMSO","TRI REPORTER","","","","","","TRIS","13-FEB-2017 13:38:39","30-AUG-2013 08:30:46","13-FEB-2017 13:38:39"
"110007813660","ICIS","1800045088","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","27-JAN-2010 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","11-MAR-2010 06:56:11","28-MAY-2010 18:41:34",""
"110007813660","ICIS","1800045088","FORMAL ENFORCEMENT ACTION","FEDERAL","27-AUG-2013 00:00:00","COMPLAINT/PROPOSED ORDER","","","ICIS","20-SEP-2013 14:20:10","04-NOV-2013 08:44:30",""
"110007813660","NPDES","PRR053003","ICIS-NPDES NON-MAJOR","FEDERAL","","","","","ICIS","19-SEP-2015 00:00:00","07-OCT-2015 13:38:18","03-SEP-2016 13:00:58"
"110007813660","ICIS","40504","FORMAL ENFORCEMENT ACTION","FEDERAL","28-MAY-1999 00:00:00","COMPLAINT/PROPOSED ORDER","","","ICIS","29-MAY-2002 15:05:18","03-JUN-1999 00:00:00","10-JUN-2003 00:00:00"
"110007813660","AIRS/AFS","7211100010","AIR MINOR","FEDERAL","","","","","AIRS/AFS","15-MAY-2014 00:00:00","12-MAR-2002 19:40:46","01-OCT-2014 11:26:22"
"110007813660","EIS","15513511","AIR EMISSIONS CLASSIFICATION UNKNOWN","FEDERAL","","","","","EIS","07-JUL-0017 00:00:00","14-APR-2015 23:57:39","01-JUN-2017 14:13:15"
"110007813660","NCDB","I02#19890427A2002 3","COMPLIANCE ACTIVITY","FEDERAL","","","","","NCDB","","24-APR-2002 14:56:25","24-APR-2002 14:56:25"
"110007813660","RCRAINFO","PRN008003535","UNSPECIFIED UNIVERSE","FEDERAL","25-MAY-1996 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:43:54"
"110007813660","RMP","100000048236","RMP REPORTER","FEDERAL","17-JUN-1999 00:00:00","FIRST REPORT POSTMARK DATE","06-NOV-2013 00:00:00","DE-REGISTRATION EFFECTIVE DATE","RMP","09-FEB-2009 00:00:00","12-JUL-2000 13:31:45","14-FEB-2014 11:05:11"
"110007813660","TSCA","TSCA10002031","TSCA SUBMITTER","","","","","","API","23-JAN-2017 00:00:00","23-JAN-2017 00:00:00",""
"110007813660","NCDB","I02#199712170001  1","COMPLIANCE ACTIVITY","FEDERAL","","","","","NCDB","","20-APR-2002 17:10:02","20-APR-2002 17:10:02"
"110007813660","AIR","PR0000007211100010","AIR MINOR","FEDERAL","19-OCT-2014 00:00:00","OPR","","","ICIS","28-FEB-2017 10:53:01","12-MAR-2002 19:40:46","07-OCT-2016 18:32:41"
"110007813679","RCRAINFO","PRN008003451","UNSPECIFIED UNIVERSE","FEDERAL","03-JUN-1996 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:43:54"
"110007813679","AIR","PR0000007213300019","AIR MINOR","FEDERAL","19-OCT-2014 00:00:00","OPR","","","ICIS","09-FEB-2016 12:25:32","16-MAY-2002 14:50:23","07-OCT-2016 18:35:00"
"110007813679","NCDB","I02#19920319PR003 2","COMPLIANCE ACTIVITY","FEDERAL","","","","","NCDB","","24-APR-2002 15:13:50","07-OCT-2002 11:50:34"
"110007813679","AIRS/AFS","7213300019","AIR MINOR","FEDERAL","","","","","AIRS/AFS","19-MAR-2010 00:00:00","16-MAY-2002 14:50:23","30-APR-2014 11:25:31"
"110007813688","RCRAINFO","PRN008003469","UNSPECIFIED UNIVERSE","FEDERAL","03-JUN-1996 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:43:54"
"110007813697","RCRAINFO","PRN008003485","UNSPECIFIED UNIVERSE","FEDERAL","03-JUN-1996 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:43:54"
"110007813704","RCRAINFO","PRN008003493","UNSPECIFIED UNIVERSE","FEDERAL","03-JUN-1996 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:43:54"
"110007813713","RCRAINFO","PRN008003519","UNSPECIFIED UNIVERSE","FEDERAL","03-JUN-1996 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:40:01"
"110007813731","RCRAINFO","PRN008003550","UNSPECIFIED UNIVERSE","FEDERAL","25-JUN-1996 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:43:54"
"110007813740","RCRAINFO","PRN008003576","CESQG","FEDERAL","25-JUN-1996 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:43:54"
"110007813759","RCRAINFO","PRN008004178","UNSPECIFIED UNIVERSE","FEDERAL","03-JUL-1996 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:43:54"
"110007813768","NCDB","I02#19900328PR001 1","COMPLIANCE ACTIVITY","FEDERAL","","","","","NCDB","","07-MAY-2002 11:11:52","07-MAY-2002 11:11:52"
"110007813768","RCRAINFO","PRN008004194","UNSPECIFIED UNIVERSE","FEDERAL","03-JUL-1996 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:40:01"
"110007813777","RCRAINFO","PRN008004228","UNSPECIFIED UNIVERSE","FEDERAL","03-JUL-1996 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:43:54"
"110007813786","RCRAINFO","PRN008004780","UNSPECIFIED UNIVERSE","FEDERAL","15-OCT-1996 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:20","10-AUG-2010 08:40:50"
"110007813811","RCRAINFO","PRN008005316","UNSPECIFIED UNIVERSE","FEDERAL","21-MAR-1997 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:43:54"
"110007813820","RCRAINFO","PRN008005449","UNSPECIFIED UNIVERSE","FEDERAL","31-MAR-1997 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:40:01"
"110007813839","RCRAINFO","PRO007001639","UNSPECIFIED UNIVERSE","FEDERAL","08-AUG-1997 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:35","28-MAY-2015 22:39:58"
"110007813839","RCRAINFO","PRN008006058","UNSPECIFIED UNIVERSE","FEDERAL","16-MAY-1997 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:40:01"
"110007813848","RCRAINFO","PRN008006066","UNSPECIFIED UNIVERSE","FEDERAL","16-MAY-1997 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:40:01"
"110007813848","RCRAINFO","PRO007001605","UNSPECIFIED UNIVERSE","FEDERAL","31-JUL-1997 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:35","28-MAY-2015 22:44:06"
"110007813857","RCRAINFO","PRN008006074","UNSPECIFIED UNIVERSE","FEDERAL","16-MAY-1997 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:40:01"
"110007813866","RCRAINFO","PRN008006090","UNSPECIFIED UNIVERSE","FEDERAL","16-MAY-1997 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:40:01"
"110007813875","RCRAINFO","PRN008006199","UNSPECIFIED UNIVERSE","FEDERAL","01-JUL-1997 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","24-OCT-2016 12:25:06"
"110007813875","ICIS","36591","FORMAL ENFORCEMENT ACTION","FEDERAL","29-JUN-1998 00:00:00","COMPLAINT/PROPOSED ORDER","","","ICIS","28-MAY-1999 10:05:42","07-JUL-1998 00:00:00","10-JUN-2003 00:00:00"
"110007813884","RCRAINFO","PRN008006223","UNSPECIFIED UNIVERSE","FEDERAL","01-JUL-1997 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","24-OCT-2016 12:25:06"
"110007813900","RCRAINFO","PRN008006256","CESQG","FEDERAL","01-JUL-1997 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-OCT-2009 11:03:02","28-MAY-2015 22:43:59"
"110007813919","RCRAINFO","PRN008006264","UNSPECIFIED UNIVERSE","FEDERAL","01-JUL-1997 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:43:59"
"110007813928","RCRAINFO","PRN008006272","UNSPECIFIED UNIVERSE","FEDERAL","01-JUL-1997 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:43:59"
"110007813937","RCRAINFO","PRN008006280","UNSPECIFIED UNIVERSE","FEDERAL","01-JUL-1997 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:39:57"
"110007813946","RCRAINFO","PRN008006298","UNSPECIFIED UNIVERSE","FEDERAL","01-JUL-1997 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:43:59"
"110007813955","RCRAINFO","PRN008006322","UNSPECIFIED UNIVERSE","FEDERAL","01-JUL-1997 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:43:59"
"110007813964","RCRAINFO","PRN008006330","UNSPECIFIED UNIVERSE","FEDERAL","16-JUL-1997 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:43:59"
"110007813973","RCRAINFO","PRN008006371","UNSPECIFIED UNIVERSE","FEDERAL","16-JUL-1997 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:43:59"
"110007813991","RCRAINFO","PRN008006413","UNSPECIFIED UNIVERSE","FEDERAL","16-JUL-1997 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:43:59"
"110007814008","RCRAINFO","PRN008006496","UNSPECIFIED UNIVERSE","FEDERAL","16-JUL-1997 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","24-OCT-2016 12:25:06"
"110007814017","RCRAINFO","PRN008006595","UNSPECIFIED UNIVERSE","FEDERAL","16-JUL-1997 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","24-OCT-2016 12:25:06"
"110007814026","ICIS","40410","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","18-JUN-1998 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","19-MAY-2004 13:39:22","21-JUN-2004 15:27:41",""
"110007814026","ICIS","40410","FORMAL ENFORCEMENT ACTION","FEDERAL","21-MAY-1998 00:00:00","COMPLAINT/PROPOSED ORDER","","","ICIS","17-NOV-1999 11:11:41","01-JUL-1998 00:00:00","10-JUN-2003 00:00:00"
"110007814026","NCDB","I02#19900926PR003 1","COMPLIANCE ACTIVITY","FEDERAL","","","","","NCDB","","24-APR-2002 14:55:40","07-OCT-2002 08:45:32"
"110007814026","RCRAINFO","PRN008006629","UNSPECIFIED UNIVERSE","FEDERAL","11-SEP-1997 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:39:57"
"110007814035","RCRAINFO","PRN008007015","UNSPECIFIED UNIVERSE","FEDERAL","24-APR-1998 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:20","24-OCT-2016 12:25:06"
"110007814044","RCRAINFO","PRN008007023","UNSPECIFIED UNIVERSE","FEDERAL","24-APR-1998 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:20","28-JUL-2016 10:26:23"
"110007814062","RCRAINFO","PRN008007064","UNSPECIFIED UNIVERSE","FEDERAL","23-JUL-1998 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:20","28-MAY-2015 22:43:59"
"110007814071","RCRAINFO","PRN008007213","UNSPECIFIED UNIVERSE","FEDERAL","17-FEB-1999 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:20","10-AUG-2010 08:40:51"
"110007814080","RCRAINFO","PRN008007221","UNSPECIFIED UNIVERSE","FEDERAL","17-FEB-1999 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:20","10-AUG-2010 08:40:51"
"110007814099","RCRAINFO","PRN008007239","UNSPECIFIED UNIVERSE","FEDERAL","17-FEB-1999 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:20","10-AUG-2010 08:40:51"
"110007814115","RCRAINFO","PRN008008013","UNSPECIFIED UNIVERSE","FEDERAL","28-FEB-2000 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:20","10-AUG-2010 08:40:51"
"110007814124","RCRAINFO","PRN008008021","UNSPECIFIED UNIVERSE","FEDERAL","28-FEB-2000 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:20","10-AUG-2010 08:40:51"
"110007814133","RCRAINFO","PRN008008047","UNSPECIFIED UNIVERSE","FEDERAL","28-FEB-2000 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:20","10-AUG-2010 08:40:51"
"110007814142","RCRAINFO","PRN008008500","UNSPECIFIED UNIVERSE","FEDERAL","11-OCT-2000 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:23","28-MAY-2015 22:43:59"
"110007814151","RCRAINFO","PRN008008757","UNSPECIFIED UNIVERSE","FEDERAL","12-JUL-2000 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:23","28-MAY-2015 22:43:59"
"110007814160","SEMS","PRN008008773","SUPERFUND (NON-NPL)","FEDERAL","","","","","SEMS","","22-MAY-2013 13:06:49","11-DEC-2015 00:00:28"
"110007814179","RCRAINFO","PRN008008815","UNSPECIFIED UNIVERSE","FEDERAL","03-AUG-2000 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:23","28-MAY-2015 22:39:57"
"110007814188","RCRAINFO","PRN008008823","UNSPECIFIED UNIVERSE","FEDERAL","14-JUL-2000 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:23","28-MAY-2015 22:43:59"
"110007814197","RCRAINFO","PRN008008872","UNSPECIFIED UNIVERSE","FEDERAL","06-NOV-2000 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:23","28-MAY-2015 22:43:59"
"110007814204","RCRAINFO","PRN008008880","UNSPECIFIED UNIVERSE","FEDERAL","06-NOV-2000 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:23","28-MAY-2015 22:43:59"
"110007814222","RCRAINFO","PRN008008914","UNSPECIFIED UNIVERSE","FEDERAL","29-JAN-2001 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:23","28-MAY-2015 22:39:57"
"110007814231","RCRAINFO","PRN008009136","UNSPECIFIED UNIVERSE","FEDERAL","06-FEB-2001 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:23","28-MAY-2015 22:43:59"
